coursename,subject,professor,description 
CS4754,Human Robot Interaction - Research and Design,CS,Spring.,{'Malte Jung'},"This course provides an introduction into the design of and research on human robot interaction. Students will be working alone and in teams on designing and examining novel ways for robots to interact with people. In parallel to the design projects students will be introduced to current research on human-robot interaction. Topics include: Needfinding, interaction analysis, video prototyping, testing, and systematic evaluation.",
CS4786,Machine Learning for Data Science,CS,Spring.,{'Karthik Sridharan'},"An introduction to machine learning for data-science applications. Topics include dimensionality-reduction (such as principal components analysis, canonical correlation analysis, and random projection); clustering (such as k-means and single-link); probabilistic modeling (such as mixture models and the EM algorithm). ",
CS4787,Principles of Large-Scale Machine Learning Systems,CS,Spring.,{'Christopher De Sa'},"An introduction to the mathematical and algorithms design principles and tradeoffs that underlie large-scale machine learning on big training sets. Topics include: stochastic gradient descent and other scalable optimization methods, mini-batch training, accelerated methods, adaptive learning rates, parallel and distributed training, and quantization and model compression.",
CS4820,Introduction to Analysis of Algorithms,CS,"Fall, Spring, Summer.","{'Robert Kleinberg', 'Eshan Chattopadhyay'}","Develops techniques used in the design and analysis of algorithms, with an emphasis on problems arising in computing applications. Example applications are drawn from systems and networks, artificial intelligence, computer vision, data mining, and computational biology. This course covers four major algorithm design techniques (greedy algorithms, divide-and-conquer, dynamic programming, and network flow), undecidability and NP-completeness, and algorithmic techniques for intractable problems (including identification of structured special cases , approximation algorithms, local search heuristics, and online algorithms).",
CS4850,Mathematical Foundations for the Information Age,CS,Spring.,{'John Hopcroft'},"Covers the mathematical foundations for access to information. Topics include high dimensional space, random graphs, singular value decomposition, Markov processes, learning theory, and algorithms for massive data.",
CS4852,Networks II: Market Design,CS,Spring.,{'Arpita Ghosh'},"Networks II builds on its prerequisite course and continues to examine how each of the computing, economic, sociological and natural worlds are connected and how the structure of these connections affects these worlds. In this course, we will construct mathematical models for and analyze networked settings, allowing us to both make predictions about behavior in such systems, as well as reason about how to design such systems to exhibit some desirable behavior. Throughout, we will draw on real-world examples such as social networks, peer-to-peer filesharing, Internet markets, and crowdsourcing, that illustrate these phenomena.",
CS4990,International Research Internship,CS,,set(),,
CS4998,Team Projects,CS,"Fall, Spring.",{'Kavita Bala'},Advanced independent work in computer science as part of a student-led team project. ,
CS4999,Independent Reading and Research,CS,"Fall, Spring.",{'William Arms'},Independent reading and research for undergraduates.,
CS5120,Introduction to Compilers,CS,Spring.,{'Andrew Myers'},"An introduction to the specification and implementation of modern compilers. Topics covered include lexical scanning, parsing, type checking, code generation and translation, an introduction to program analysis and optimization, and compile-time and run-time support for modern programming languages. As part of the course, students will build a working compiler for an object-oriented language.",
CS5121,Practicum in Compilers,CS,Spring.,{'Andrew Myers'},Students will build a working compiler for an object-oriented language.,
CS5150,Software Engineering,CS,Spring.,{'William Arms'},"Introduction to the practical problems of specifying, designing, building, testing, and delivering reliable software systems. Special topics include professionalism, project management, and the legal framework for software development. As a central part of the course, student teams carry out projects for real clients, using concepts of agile software development. Each project includes all aspects of software development from a feasibility study to final delivery.""",
CS5152,Open-Source Software Engineering,CS,Spring.,{'Ross Tate'},"Students will collaborate with mentors from industry to learn how to become a part of the open-source community and contribute to open-source projects, with students actively committing to open-source projects throughout the semester. Lectures, in addition to discussing open-source processes and tools, will teach students how to be proactive members of larger systems, such as teams, projects, companies, and society at large, by delving into topics from psychology, sociology, business, economics, gender studies, ethnic studies, writing, speaking, and ethics.",
CS5199,Competition Programming and Problem Solving Seminar,CS,"Fall, Spring.",{'Robbert Van Renesse'},"Seminar will focus on advanced algorithms and their implementations related to programming contests. Course will emphasize on problem-solving skills so students learn how those algorithms can be applied to solve abstract programming contest/technical interview problems. Every week the seminar will feature a presentation by either a faculty member or a student on related topics. Potential topics include: advanced data structures (i.e. union-find set, segment tree), advanced graph algorithms (i.e. connectivity algorithms), applied number theory and combinatorics, dynamic programming algorithms, stringology (i.e. Knuth–Morris–Pratt algorithm, suffix tree), computational geometry (i.e. convex hull, half-plane intersection), constructive algorithms, and exponential algorithms.",
CS5304,Data Science in the Wild,CS,Spring.,{'Eran Toch'},"Massive amounts of data are collected by many companies and organizations and the task of a data scientist is to extract actionable knowledge from the data – for scientific needs, to improve public health, to promote businesses, for social studies and for various other purposes. This course will focus on the practical aspects of the field and will attempt to provide a comprehensive set of tools for extracting knowledge from data.",
CS5412,Cloud Computing,CS,Spring.,{'Ken Birman'},"Focuses on cloud computing, large-scale Internet applications, and other practical issues in designing and implementing trustworthy, scalable distributed software.",
CS5430,System Security,CS,Spring.,{'Fred Schneider'},"Discusses security and survivability for computers and communications networks. Includes discussions of policy issues (e.g., the national debates on cryptography policy) as well as discussions of the technical alternatives for implementing the properties that comprise ""trustworthiness"" in a computing system. Covers mechanisms for authorization and authentication as well as cryptographic protocols.",
CS5431,Practicum in System Security,CS,Spring.,{'Fred Schneider'},"Explores the design and construction of secure computing systems, including secure coding and the use of software analysis tools. Course involves the construction of a significant project group project.",
CS5433,"Blockchains, Cryptocurrencies, and Smart Contracts",CS,Spring.,{'Ari Juels'},"Viewed variously as a niche currency for online criminals and a technological threat to the financial industry, Bitcoin has fueled mythmaking, financial speculation, and real technological innovation. We will study both Bitcoin and the technological landscape it has inspired and catalyzed. Topics will include: the mechanics of consensus algorithms, such as Proof of Work and Byzantine Consensus, and their role in blockchains and cryptocurrencies; cryptographic tools employed in cryptocurrencies, including digital signatures algorithm and zero-knowledge proofs; the evolution and mechanics of Bitcoin and its ecosystem; smart contracts; and special topics, such as trusted hardware in blockchain-based systems, smart contracts and real-world contract law, and cryptocurrencies and crime. Grading will be based on homework assignments and a final project or exam.",
CS5625,Interactive Computer Graphics,CS,Spring.,{'Stephen Marschner'},"Methods for interactive computer graphics, targeting applications including games, visualization, design, and immersive environments. Introduces students to state-of-the-art interactive techniques and programmable shading. Students develop a game engine for their final project using Java and GLSL.",
CS5670,Introduction to Computer Vision,CS,Spring.,{'Bharath Hariharan'},"An in-depth introduction to computer vision. The goal of computer vision is to compute properties of our world-the 3D shape of an environment, the motion of objects, the names of people or things-through analysis of digital images or videos.  The course covers a range of topics, including 3D reconstruction, image segmentaion, object recognition, and vision algorithms fro the Internet, as well as key algorithmic, optimization, and machine learning techniques, such as graph cuts, non-linear least squares, and deep learning.  This course emphasizes hands-on experience with computer vision, and several large programming projects.",
CS5726,Learning and Decision Making,CS,Spring.,{'Nathan Kallus'},"This course covers the analysis of data for making decisions with applications to electronic commerce, AI and intelligent agents, business analytics, and personalized medicine. The focus will be on learning good and automated decision policies, inferring causal effects of potential decisions, and interactive and intelligent systems that learn through acting and act to learn. Topics include A/B testing, sequential decision making and bandits, decision theory, risk minimization and generalization, Markov decision processes, reinforcement learning, analysis of observational data, instrumental variable analysis, and algorithmic fairness of personalized decision policies. Students are expected to have taken a first course in machine learning and have working knowledge of calculus, probability, and linear algebra as well as a modern scripting language such as Python.",
CS5740,Natural Language Processing,CS,"Fall, Spring (NYC).",{'Yoav Artzi'},"This course constitutes an introduction to natural language processing (NLP), the goal of which is to enable computers to use human languages as input, output, or both. NLP is at the heart of many of today's most exciting technological achievements, including machine translation, automatic conversational assistants and Internet search. Possible topics include methods for handling underlying linguistic phenomena (e.g., syntactic analysis, word sense disambiguation and discourse analysis) and vital emerging applications (e.g., machine translation, sentiment analysis, summarization and information extraction).",
CS5786,Machine Learning for Data Science,CS,Fall.,{'Karthik Sridharan'},"An introduction to machine learning for data-science applications. Topics include dimensionality-reduction (such as principal components analysis, canonical correlation analysis, and random projection); clustering (such as k-means and single-link); probabilistic modeling (such as mixture models and the EM algorithm). This course can be taken independently or in any order with CS 4780/CS 5780.",
CS5787,Deep Learning,CS,,{'Christopher Kanan'},,
CS5854,Networks and Markets,CS,Fall.,{'Rafael Pass'},"The course examines how the computing, economic and sociological worlds are connected and how these connections affects these worlds. Tools from computer science, game theory and mathematics are introduced and then used to analyze network structures present in everyday life. Topics covered include social networks, web search, auctions, markets, voting, and crypto-currencies (e.g. bitcoin).",
CS5998,Master of Engineering Internship,CS,"Fall, Spring.",set(),Off-campus internship with industry in which a student gains knowledge and experience in the field of computer science.,
CS5999,Master of Engineering Project,CS,"Fall, Spring.",{'William Arms'},Independent or group project under the direction of a CS field member or researcher. Projects involve the development of a computer science application (software or hardware) useful in exploring and/or solving an engineering problem with a computer science focus.,
CS6110,Advanced Programming Languages,CS,Spring.,{'Adrian Sampson'},"Study of programming paradigms: functional, imperative, concurrent, and probabilistic programming. Mathematical foundations: inductive definitions, fixed points, and formal semantics. Models of programming languages including the lambda calculus. Type systems, polymorphism, modules, and object-oriented constructs. Program transformations, program logic, and applications to programming methodology. ",
CS6241,Numerical Methods for Data Science,CS,Spring.,{'Austin Benson'},"A discussion of numerical methods in the context of data analysis, machine learning, and network science problems. The course will focus on matrix and tensor decompositions, numerical algorithms for graph data, least squares, regression, and iterative methods.",
CS6320,Advanced Database Systems,CS,Spring.,{'Immanuel Trummer'},Covers a variety of advanced issues ranging from transaction management to query processing to data mining. Involves extensive paper reading and discussion.,
CS6360,Educational Technology,CS,Spring.,{'Erik Andersen'},"An introduction to research in educational technology – an interdisciplinary field that draws from human-computer interaction, design, artificial intelligence, and video games. Potential topics include learning science, instructional scaffolding, knowledge representations, diagnosis of misconceptions, adaptation, intelligent tutoring systems, Massive Open Online Courses (MOOCs), games for learning, automation, user studies, data analysis, and large-scale experimentation. Combines lectures, group activities, paper reading, and a semester-long team project. Particular emphasis is placed on the design, implementation, and release of research artifacts that achieve real-world impact.",
CS6700,Advanced Artificial Intelligence,CS,Spring.,{'Bart Selman'},"Covers a variety of areas in AI, including knowledge representation, automated reasoning, learning, game-playing, and planning, with an emphasis on computational issues.",
CS6740,Advanced Language Technologies,CS,Spring.,{'Claire Cardie'},"Graduate-level introduction to technologies for the computational treatment of information in human-language form, covering modern natural-language processing (NLP) and/or information retrieval (IR). Possible topics include latent semantic analysis (LSI), clickthrough data for web search, language modeling, text categorization and clustering, information extraction, computational syntactic and semantic formalisms, grammar induction, and machine translation.",
CS6780,Advanced Machine Learning,CS,Spring.,{'Thorsten Joachims'},"Gives a graduate-level introduction to machine learning and in-depth coverage of new and advanced methods in machine learning, as well as their underlying theory. Emphasizes approaches with practical relevance and discusses a number of recent applications of machine learning in areas like information retrieval, recommender systems, data mining, computer vision, natural language processing and robotics. An open research project is a major part of the course. ",
CS6831,Designing Secure Cryptography,CS,Spring.,{'Thomas Ristenpart'},"Discusses modern theory and practice of the cryptographic tools deployed to protect contemporary computing systems. Topics include formulation of security definitions, reduction-based concrete security analysis, evaluation of real-world implementations, common pitfalls, and attacks. Active research topics will be highlighted throughout.",
CS6860,Logics of Programs,CS,Spring.,{'Dexter Kozen'},"Topics in type theory as a foundation for programming languages and computing theory. The key prerequisites are CS 6110 and CS 4810. Topics will include: semantics of programming languages and logics, constructive and intuitionistic logics, the propositions-as-types principle, extracting proofs from programs, Hoare logics and Kleene algebras for reasoning about programs, computational complexity in type theory, formal relationships among type theories and programming logics, inductive and co-inductive types.",
CS7090,Computer Science Colloquium,CS,"Fall, Spring.",{'Kavita Bala'},Weekly meeting for the discussion and study of important topics in the field.,
CS7190,Seminar in Programming Languages,CS,"Fall, Spring.","{'Adrian Sampson', 'Dexter Kozen'}","The Programming Languages Discussion Group meets weekly to discuss papers in the area of programming languages, program analysis, and compilers. The goal is to encourage interactions and discussions between students, researchers, and faculty with interests in this area. The seminar is open to everybody interested in languages and compilers. First-year and second-year students are especially encouraged to participate.",
CS7194,Great Works in Programming Languages,CS,Spring.,"{'Megan Gatch', 'Nate Foster'}","This seminar covers classic papers in the area of programming languages. The goal is to give students an in-depth introduction to some of the most important ideas in the field, to provide a foundation for advanced research. Participants will be expected to read one or two papers each week, and to lead one presentation each semester. The seminar is open to everybody interested in programming languages. First and second-year graduate students are especially encouraged to participate.",
CS7290,Seminar on Scientific Computing and Numerics,CS,"Fall, Spring.","{'Anil Damle', 'Alex Townsend'}","Talks on various methods in scientific computing, the analysis of their convergence properties and computational efficiency, and their adaptation to specific applications.",
CS7490,Systems Research Seminar,CS,"Fall, Spring.","{'Robbert Van Renesse', 'Emin Sirer'}","The Systems Research Seminar discusses recent, interesting papers in the systems area, broadly defined to span operating systems, distributed systems, networking, architecture, databases, security, and programming languages. The goal is to foster technical discussions among the Cornell systems research community.",
CS7493,Computer Security Seminar,CS,"Fall, Spring.",{'Andrew Myers'},"This is a graduate seminar primarily aimed at Ph.D. students. Students will read, present, and discuss recent and classic papers in the computer security area. Outside speakers will also be invited to present current research.",
CS7690,Computer Graphics Seminar,CS,Spring.,"{'Kavita Bala', 'Stephen Marschner'}",The Graphics/Vision Research Seminar discusses recent research in the areas of computer graphics and computer vision. The goal is to foster technical discussions and collaboration among the Cornell graphics and vision research community.,
CS7790,Seminar in Artificial Intelligence,CS,"Fall, Spring.",{'Kilian Weinberger'},"The AI seminar will meet weekly for lectures by graduate students, faculty, and researchers emphasizing work-in-progress and recent results in AI research.",
CS7792,Special Topics in Machine Learning,CS,"Fall, Spring.",{'Kilian Weinberger'},Reading group on advanced topics in machine learning.,
CS7794,Seminar in Natural Language Understanding,CS,"Fall, Spring.","{'Yoav Artzi', 'Cristian Danescu-Niculescu-Mizil', 'Claire Cardie'}","This course, the NLP seminar, is a weekly meeting for people currently or soon to be actively doing research in NLP. (Students simply looking to learn more about NLP should not enroll, but should take one of our lecture courses instead.) One participant leads discussion each week, either of a recently published paper or of their own work in progress. Attendance at all sessions is mandatory.",
CS7796,Robotics Seminar,CS,"Fall, Spring.",{'Ross Knepper'},Informal seminar in which current topics in robotics are discussed.,
CS7890,Seminar in Theory of Algorithms and Computing,CS,"Fall, Spring.",{'Robert Kleinberg'},,
CS7893,Cryptography Seminar,CS,"Fall, Spring.",{'Rafael Pass'},Seminar for discussing recent or classical papers in cryptography.,
CS7999,Independent Research,CS,"Fall, Spring.",{'Ross Knepper'},Independent research for CS PhD students who have not yet passed their A-exam.,
CS9999,Thesis Research,CS,"Fall, Spring.",set(),Doctoral research.,
CZECH1132,Elementary Czech II,CZECH,Spring.,set(),"This course aims to expand basic proficiency in understanding, reading, speaking, and writing the Czech language.  The course works through a selection of dialogues, texts and exercises to develop mastery of the most essential idiomatic vocabulary and grammatical structures necessary for basic communications in Czech and for laying a solid foundation for further study of the language.",
DEA1050,Career Explorations,DEA,Spring.,{'Ying Hua'},"Survey course for students interested in careers that influence habitat and human behavior. Careers may include employment in the fields of design (user experience design, interaction design, interior architecture, etc.), design strategy and consulting, ergonomics, facility planning, business, and real estate. Experts and young alumni representing these disciplines discuss their work while addressing current issues, trends, key skill sets, and career opportunities (especially those favoring the knowledge and skill sets that the curriculum of Design and Environmental Analysis supports to develop)."," Become familiar with the fields of academic study, research and career opportunities related to the design, planning, management and assessment of the built environment and the human experience within. Explore their own academic interests, skills and expectations. Expand their awareness of career opportunities related to their academic interests, and use the information to help plan curriculum and extra-curriculum experience more effectively. Participate in dynamic dialogue with experts and alumni invited to guest lecture in the class."
DEA1101,Visual Literacy and Design Studio,DEA,"Fall, Spring.",{'John Elliott'},"This course is an introductory design studio.  The primary course objective is to introduce principles of visual literacy as it pertains to two-dimensional and three-dimensional issues in design at all scales.  Concepts about representation, expression, composition, color, form, light, structure, and function will be explored through project based learning.  The emphasis will be on learning explicit compositional concepts, visualization skills, and media techniques as well as implicit design sensitivities to serve the student throughout the rest of his or her DEA experience and beyond."," Develop grounding in the field through the learning 2D and 3D design principles both in theory and in practice (comprehend discipline and field). Investigate a number of disciplinary perspectives including painting, typography, mathematics, engineering, architecture, product design, and interiors in the studio projects (apply multi-disciplinary perspectives). Apply explicit concepts to creative original works to learn the connections between knowledge, research, and design (think critically)."
DEA1150,Design Graphics and Visualization,DEA,Spring.,{'Nooshin Ahmadi'},"This course immerses students in the act and art of design communication.  Students focus on a series of exercises covering both manual and digital visualization techniques to effectively present and communicate ideas to oneself and others. Students will become experienced with Adobe Suite (Photoshop, Illustrator), AutoCAD and SketchUp software applications in addition to manual hand skill development (sketching, drafting, rendering).", Apply a variety of visualization skills and techniques for effective communication. Use sketches and renderings as design and communication tools using both manual and digital media. Produce competent presentation graphics across a range of tools.
DEA1500,Introduction to Environmental Psychology,DEA,"Spring, Summer.",{'Gary Evans'},Environmental Psychology is an interdisciplinary field concerned with how the physical environment and human behavior interrelate. Most of the course focuses on how residential environments and urban and natural settings affect human health and well-being. Students also examine how human attitudes and behaviors affect environmental quality. Issues of environmental justice and culture are included throughout. Hands-on projects plus exams. Lecture and discussion sections. DEA 1501  - Writing in the major (WIM) option also is available (by instructor permission) for 4 credits., Provide overview of knowledge about the environment and human behavior (grounding in field) Understand cultural and life course diversity in human-environment interactions (sensitivity to diversity) Learn how to analyze problems like an environmental psychologist (develop critical thinking skill)
DEA1501,Introduction to Environmental Psychology - Writing in the Major,DEA,Spring.,{'Gary Evans'},Human-Environment Relations is an interdisciplinary field concerned with how the physical environment and human behavior interrelate. Most of the course focuses on how residential environments and urban and natural settings affect human health and well-being. Students also examine how human attitudes and behaviors affect environmental quality. Issues of environmental justice and culture are included throughout. Hands-on projects plus exams. Lecture and discussion sections. WIM section attend a regular lecture but also meets weekly with a graduate writing tutor. The two principal objectives of WIM section:,
DEA2203,StudioShift,DEA,Spring.,{'Rhonda Gilmore'},"Temporal spaces dominate the interior landscape at this point in history, reflecting the fleeting nature of information in a society consumed with momentary experiences. This studio will both expand and contract notions of spatial/environmental communication through brand-forward environments, exhibit-forward environments, and social advocacy experiences."," Analyze protocols of exhibit design including code requirements, display techniques, graphic design user-interface, lighting, and construction documentation. Demonstrate design methodologies for exhibit design by completing three distinct projects. Manage the construction and installation of on-campus or local exhibits / installations. Identify and support a non-profit with design solutions which appropriately address their most critical issues. Work in teams to create viable options for non-profit collateral."
DEA2500,The Environment and Social Behavior,DEA,Spring.,{'Gary Evans'},"This course is about architecture and human behavior and it centers on two key principles: (1) the complex interplay of social and personal factors with the physical environment largely determines how the built environment influences human well-being; (2) aesthetics is not sufficient in judging design-we must also consider how the built environment affects health, interpersonal relationships, and performance along with preference. Involves two major projects: one in collaboration with a design studio and the other with a real community client."," Weekly readings and classroom discussion; background research and writing of design guidelines. Design guidelines entail integration of information provided by designers whom we collaborate with in producing design concepts and scale models of spaces for a real world client; written feedback (annotations) on designers' concepts and drawings also occurs. Design guidelines are produced in context of critical feedback from designers and clients as well as experts brought into the classroom. Written reports are required for the design guidelines project. Students produce draft reports and guidelines receiving feedback from instructor, design students in studio and from client.   The design guidelines are extensively illustrated with original graphics."
DEA2750,Lighting Design: Light InForming Space,DEA,Spring.,{'Rhonda Gilmore'},"Light brings both necessity and nuance to the built environment, creating functional spaces and conjuring apparitions in perception, scale, time and sensory impulses.  Developing a working knowledge of lighting design while seeking light as a transformative element, students will create lighting design / documentation and build light fixtures."," Immersion in luminance as a spatial opportunist. Competency in principles of light, color theory, luminaire typologies, lighting calculations, energy efficiency and re-lamping techniques (ASHRAE Standards). Identify / classify luminaire / lighting types, luminance categories. Manipulation and integration of lighting technology and spatial dynamics. Model-making and hands-on experience building a light fixture."
DEA3050,Construction Documentation: CAD and BIM,DEA,Spring.,{'Jinting Yang'},"A continuous dialogue between the idea for an interior space and the reality of its final built form is contained within construction documents, also known as working drawings and specifications. Students study the history of architectural documentation, the organization of construction drawings, schedules, and specifications, and the detailing of interior elements and construction methods by touring a local millwork shop. Each student completes a comprehensive set of construction documents.  Student must be experienced with AutoCad.",
DEA3055,"Hospitality, Health and Design Industry Immersion Seminar",DEA,Spring.,"{'Rohit Verma', 'Brooke Hollis', 'Mardelle Shepley'}","This course provides students the opportunity to learn directly from invited industry speakers with expertise in a spectrum of industries that link health, wellness, senior living with hospitality and design thinking.  The speakers share their views on business, managerial, career, and other critical industry-related issues.",
DEA4000,Directed Readings,DEA,Fall or Spring.,{'John Elliott'},For study that predominantly involves library research and independent reading.,
DEA4010,Empirical Research,DEA,Fall or Spring.,{'John Elliott'},For study that predominantly involves data collection and analysis or laboratory or studio projects.,
DEA4020,Supervised Fieldwork,DEA,Fall or Spring.,{'John Elliott'},"For study that involves both responsible participation in a community setting and reflection on that experience through discussion, reading, and writing. Academic credit is awarded for this integration of theory and practice.",
DEA4030,Teaching Apprenticeship,DEA,Fall or Spring.,{'John Elliott'},For study that includes teaching methods in the field and assisting faculty with instruction. Students must have demonstrated a high level of performance in the subject to be taught and in the overall academic program.,
DEA4040,Professional Practices and Ethics,DEA,Spring.,{'Nooshin Ahmadi'},"The course will cover key elements of business practice, along with project management, delivery and communications. Students will be introduced to alternative, often multidisciplinary, ways of working in design with a focus on two critical aspects of professional practice: entrepreneurship and ethics. "," Apply fundamentals of professional practice; ethics, liability, sustainability, profitability. Comprehend management of creative process, including business models and strategy. Identify/create opportunity for professional practice."
DEA4230,Design Charrette,DEA,Spring.,{'Rhonda Gilmore'},"This intensive weekend-long course pushes the boundaries of current design practices by developing a concept plan for an innovative environment in a nontraditional setting. Students work in multi-disciplinary teams to develop solutions and prepare design presentations for review by visiting design professionals. Typologies include: restaurants, pop-up venues, and user experience phenomena."," Explore innovation and creativity in temporal spatial experience (innovate in research, design or practice). Apply key issues related to progressive environments (comprehend disciplines and fields). Focus on effective team-work within the confines of one weekend (work effectively with others)."
DEA4402,Disruptive Design: Competitions Studio,DEA,Spring.,{'Denise Ramzy'},"What do the White House and a tin can of beans share in common? Both were the result of a design competition. The last studio in the undergraduate design sequence will engage the ""real world"" in a series of design challenges. Each student will participate in at least 3 design competitions of various scale, requirements and origin.", Develop an individual design process and technique. Apply research and analysis tools to the design process and learn to identify design opportunities. Develop methods to quickly and effectively deliver design ideas in visual and written form.
DEA4610,Professional Communication and Portfolio,DEA,Spring.,{'Nooshin Ahmadi'},"One critical factor in securing employment in the design field and design-related industries is the presentation of work in the form of a strong visual portfolio. This seven-week course exposes DEA students to a formalized approach for personal marketing. Students will be introduced to types of portfolio, preparation steps, and methods for documenting process. Students will see a variety of examples of portfolios ranging from consulting portfolios to interior design portfolio, to research project based work. Students will hear insight from design professionals about what they look for in portfolios and printed communication.",
DEA4700,Applied Ergonomic Methods,DEA,Spring.,{'Jay Yoon'},"Covers physical and cognitive ergonomic methods and techniques and their application to the design of products and modern work environments. Covers conceptual frameworks for ergonomic analysis, systems methods and processes, a repertoire of ergonomics methods, and techniques for the analysis of products, work activities and work systems."," Explore a wide variety of conceptual and methodological issues in cognitive ergonomics and physical ergonomics, contextual models of ergonomics and their impact on the choice of analytical methods. Conduct an ergonomic analysis for both physical and cognitive ergonomics topics. Develop and frame ergonomic recommendations for workplace ergonomic problems."
DEA4990,Senior Honors Thesis,DEA,Fall or Spring.,{'John Elliott'},"Opportunity for DEA majors to undertake original research and scholarly work leading to the preparation of a thesis. Students work closely with their thesis advisor on a topic of interest. For information, students should visit www.human.cornell.edu/dea/academics/undergraduate/ughp.cfm.",
DEA5210,Interaction Design Studio,DEA,Spring.,{'Keith Green'},"The built environment made interactive and adaptive by embedded computation has great promise to support and augment us at work, school, and home, as we roam, interconnect, and age. Students will design and prototype artful, meticulous, cyber-physical artifacts and environments responsive to specific challenges of an increasingly digital society."," To identify under-constrained, ""wicked"" problems and opportunities of an increasingly digital society To investigate design opportunities that may prove responsive to these problems and opportunities To understand how digital technologies and human-centric design methods, combined, can be employed in the design of such physical environments (from furniture to the metropolis in scale) To demonstrate an ability to realize, in working prototypes, interactive and adaptive physical environments"
DEA5304,Design Accountability: Evaluation of the Physical Environment,DEA,Spring.,{'Mardelle Shepley'},Designers must be accountable for the impact of the environment on the people who experience it. Well-constructed evaluations are a means to objectively assess whether we have achieved the goals we intended. This course illustrates the theoretical roots of evaluation and provides guidance on conducting building and landscape evaluation research.  ,
DEA5540,Workplace Strategies Studio,DEA,Spring.,{'Ying Hua'},"This course provides students with a unique ""hands-on"" experience of working with real clients to simulate workplace strategic consulting practice.  Students will learn and apply concepts, techniques (both strategic and tactical), and tools to plan, design, evaluate and reinvent workplaces to support the achievement of ambitious business goals, inspire today's connected and mobile knowledge workers, facilitate the management of uncertainty and change in large complex organizations, and envision future work modes and its implications for the creation of future workplace.  Professional communication in multiple forms and settings for effective client interaction and project development is emphasized."," Apply concepts, techniques, and tools of workplace strategies planning and management to address typical challenges facing large complex organizations. Develop innovative and well-grounded workplace planning, design, reengineering and management solutions for value generation, change management, and branding. Understand major drivers and trends of workplace development, and develop the knowledge, experience, as well as confidence as a strategic consultant to envision future work mode and work settings. Work in small teams and compete with other teams in the class as in a consulting project in real world; polish skills for client communication and professional delivery of consulting work in oral, visual and written forms. Depending on specific project for the semester, students may experience cross-culture collaboration."
DEA6000,Special Problems for Graduates,DEA,Fall or Spring.,{'John Elliott'},"For study of special problems in the areas of interior design, human environment relations, or facilities planning and management.",
DEA6010,Directed Readings,DEA,Fall or Spring.,{'John Elliott'},For study that predominantly involves library research and independent study.,
DEA6020,Graduate Empirical Research,DEA,Fall or Spring.,{'John Elliott'},For study that predominantly involves collection and analysis of research data.,
DEA6030,Graduate Practicum,DEA,Fall or Spring.,{'John Elliott'},For study that predominantly involves field experience in community settings. ,
DEA6055,"Hospitality, Health and Design Industry Immersion Seminar",DEA,Spring.,"{'Rohit Verma', 'Brooke Hollis', 'Mardelle Shepley'}","This course provides students the opportunity to learn directly from invited industry speakers with expertise in a spectrum of industries that link health, wellness, senior living with hospitality and design thinking.  The speakers share their views on business, managerial, career, and other critical industry-related issues.",
DEA6100,Studies in Design Thinking,DEA,Spring.,{'Saleh Kalantari'},"This is a graduate design theory course. The primary objective is to introduce topical issues of design in the built environment, with a focus on enclosure. Different theoretical themes will be introduced and explored each week through critical readings, discussions, and creative synthesis."," Acquire grounding in the field of design theory as it pertains to the built environment and be able to apply it to contemporary design issues. Develop a greater proficiency in critical thinking through rhetorical and historiographical analyses of the readings. Incorporate a greater breadth of disciplinary perspectives as the world of ideas, philosophy, is compared to the world of interventions, design."
DEA6550,Healthcare Innovations,DEA,Spring.,{'Rana Zadeh'},"Engage in a dialogue among design, health, medicine, policy, and management disciplines.  Explore the latest innovations in healthcare design and practice, and the cutting-edge literature and methods. A hands-on, multidisciplinary class on healing environments that prepares the students for Evidenced-based Design Accreditation and Certification (EDAC), a formalized foundation for evidence-based design (EBD). Work with actual clients to make a difference in the world. "," Boost practical research and design competencies appropriate for career positions in healthcare facilities, industry, government, and academia. Work closely with cutting-edge healthcare organizations on a real project; Participate in high quality research and design innovation, enhancing your professional resume and portfolio. Learn about the impact of healing environments on personal, social, and organizational outcomes and identify the environmental causes of current operational challenges."
DEA6600,The Environment and Social Behavior,DEA,Spring.,{'Gary Evans'},"This course is about architecture and human behavior and it centers on two key principles: (1) the complex interplay of social and personal factors with the physical environment largely determines how the built environment influences human well-being; (2) aesthetics is not sufficient in judging design-we must also consider how the built environment affects health, interpersonal relationships, and performance along with preference. Involves two major projects: one in collaboration with a design studio and the other with a real community client.",
DEA6700,Applied Ergonomic Methods,DEA,Spring.,{'Jay Yoon'},"Intended for graduate students who want a more thorough understanding of applied ergonomic methods than is provided by DEA 4700. Each student is required to attend DEA 4700 lectures, meet with the instructor and other graduate students for an additional class each week, and complete additional readings and projects. "," Explore a wide variety of conceptual and methodological issues in cognitive ergonomics and physical ergonomics, contextual models of ergonomics and their impact on the choice of analytical methods. Conduct an ergonomic analysis for both physical and cognitive ergonomics topics. Develop and frame ergonomic recommendations for workplace ergonomic problems."
DEA7100,DEA Graduate Pro Seminar,DEA,Fall or Spring.,{'Nancy Wells'},"This pro seminar meets once per week, and consists of bi-weekly guest lectures from DEA, Cornell, and guest faculty members, as well as student presentations of thesis development. The goal is to build research and professional practice skills in the context of real world applications.",
DEA8990,Master's Thesis and Research,DEA,Fall or Spring.,{'John Elliott'},,
DEA9990,Ph.D. Thesis and Research,DEA,Fall or Spring.,{'Gary Evans'},,
